
14.422	11839
14.442	11919
14.462	11768
14.482	11789
14.502	11733
14.522	11618
14.542	11790
14.562	11862
14.582	11802
14.602	12098
14.622	11672
14.642	11605
14.662	11708
14.682	11715
14.702	11778
14.722	11923
14.742	11760
14.762	11616
14.782	11727
14.802	11937
14.822	11754
14.842	11737
14.862	11835
14.882	11655
14.902	11836
14.922	11879
14.942	11921
14.962	11899
14.982	11854
15.002	11916
15.022	11979
15.042	11859
15.062	11918
15.082	12004
15.102	11512
15.122	11764
15.142	11791
15.162	11824
15.182	11742
15.202	11864
15.222	11980
15.242	11751
15.262	11868
15.282	11887
15.302	11755
15.322	11841
15.342	11774
15.362	11960
15.382	11915
15.402	12014
15.422	11712
15.442	11681
15.462	11827
15.482	11862
15.502	11765
15.522	11833
15.542	11895
15.562	11725
15.582	11778
15.602	11856
15.622	11840
15.642	11965
15.662	11846
15.682	11824
15.702	11769
15.722	11771
15.742	11708
15.762	12059
15.782	11986
15.802	11926
15.822	12116
15.842	11706
15.862	12112
15.882	12165
15.902	12005
15.922	12015
15.942	12070
15.962	12114
15.982	12206
16.002	12168
16.022	12094
16.042	12299
16.062	12189
16.082	12504
16.102	12495
16.122	12516
16.142	12582
16.162	13019
16.182	13149
16.202	12844
16.222	12985
16.242	13215
16.262	13201
16.282	13484
16.302	13558
16.322	13792
16.342	14241
16.362	14343
16.382	15249
16.402	15380
16.422	16140
16.442	17070
16.462	17606
16.482	18531
16.502	19681
16.522	20349
16.542	20959
16.562	21403
16.582	21427
16.602	21195
16.622	20369
16.642	19412
16.662	18714
16.682	17571
16.702	16881
16.722	15867
16.742	15147
16.762	14581
16.782	14239
16.802	13739
16.822	13530
16.842	13287
16.862	12878
16.882	12806
16.902	12688
16.922	12422
16.942	12527
16.962	12428
16.982	12154
17.002	12468
17.022	12245
17.042	12297
17.062	12251
17.082	12044
17.102	12094
17.122	12233
17.142	12140
17.162	11893
17.182	12106
17.202	12043
17.222	12096
17.242	11996
17.262	11917
17.282	12048
17.302	12059
17.322	11743
17.342	12030
17.362	11921
17.382	11855
17.402	11925
17.422	11747
17.442	11863
17.462	11918
17.482	11777
17.502	11857
17.522	11845
17.542	11776
17.562	11820
17.582	11838
17.602	11925
17.622	11844
17.642	12060
17.662	11910
17.682	11892
17.702	11770
17.722	11682
17.742	11439
17.762	11651
17.782	11729
17.802	11789
17.822	11906
17.842	11837
17.862	11662
17.882	11857
17.902	11898
17.922	11784
17.942	11725
17.962	11752
17.982	11868
18.002	11858
18.022	11850
18.042	11847
18.062	11882
18.082	11883
18.102	11745
18.122	11772
18.142	11748
18.162	11801
18.182	11892
18.202	11825
18.222	11727
18.242	11885
18.262	11612
18.282	11711
18.302	11736
18.322	11991
18.342	11544
18.362	11764
18.382	11701
18.402	11783
18.422	11699
18.442	11997
18.462	11760
18.482	11767
18.502	11730
18.522	11684
18.542	11684
18.562	11682
18.582	11818
18.602	11644
18.622	11788
18.642	11623
18.662	11747
18.682	11767
18.702	11931
18.722	11704
18.742	11693
18.762	11886
18.782	11856
18.802	11583
18.822	11846
18.842	11772
18.862	11749
18.882	11830
18.902	11617
18.922	11671
18.942	11582
18.962	11842
18.982	11742
19.002	11733
19.022	11727
19.042	11622
19.062	11603
19.082	11568
19.102	11821
19.122	11751
19.142	11571
19.162	11993
19.182	11831
19.202	11817
19.222	11752
19.242	11803
19.262	11711
19.282	11674
19.302	11659
19.322	11516
19.342	11577
19.362	11802
19.382	11673
19.402	11547
19.422	11639
19.442	11712
19.462	11650
19.482	11698
19.502	11621
19.522	11642
19.542	11709
19.562	11805
19.582	11759
19.602	11715
19.622	11881
19.642	11749
19.662	11807
19.682	11686
19.702	11727
19.722	11867
19.742	11475
19.762	11967
19.782	11928
19.802	11824
19.822	11808
19.842	11788
19.862	11849
19.882	11433
19.902	11789
19.922	11677
19.942	11753
19.962	11627
19.982	11620
20.002	11646
20.022	11581
20.042	11827
20.062	11854
20.082	11621
20.102	11764
20.122	11709
20.142	11785
20.162	11796
20.182	11712
20.202	11709
20.222	11557
20.242	11561
20.262	11755
20.282	11709
20.302	11701
20.322	11732
20.342	11602
20.362	11623
20.382	11472
20.402	11597
20.422	11642
20.442	11663
20.462	11700
20.482	11768
20.502	11587
20.522	11714
20.542	11473
20.562	11572
20.582	11561
20.602	11557
20.622	11813
20.643	11713
20.663	11644
20.683	11612
20.703	11588
20.723	11565
20.743	11727
20.763	11749
20.783	11756
20.803	11814
20.823	11660
20.843	11683
20.863	11544
20.883	11848
20.903	11759
20.923	11589
20.943	11744
20.963	11713
20.983	11741
21.003	11617
21.023	11533
21.043	11747
21.063	11704
21.083	11422
21.103	11763
21.123	11613
21.143	11704
21.163	11899
21.183	11625
21.203	11701
21.223	11578
21.243	11491
21.263	11701
21.283	11806
21.303	11977
21.323	11630
21.343	11634
21.363	11738
21.383	11586
21.403	11761
21.423	11684
21.443	11717
21.463	11631
21.483	11745
21.503	11762
21.523	11696
21.543	11692
21.563	11653
21.583	11712
21.603	11745
21.623	11702
21.643	11784
21.663	11661
21.683	11724
21.703	11891
21.723	11717
21.743	12144
21.763	11821
21.783	12119
21.803	12032
21.823	12106
21.843	12205
21.863	11901
21.883	12125
21.903	12316
21.923	12261
21.943	12551
21.963	12509
21.983	12576
22.003	12779
22.023	12704
22.043	12753
22.063	12578
22.083	12687
22.103	12430
22.123	12173
22.143	12443
22.163	12060
22.183	12319
22.203	12133
22.223	11820
22.243	11850
22.263	11886
22.283	11718
22.303	11807
22.323	11726
22.343	11804
22.363	11824
22.383	11543
22.403	11880
22.423	11772
22.443	11623
22.463	11697
22.483	11812
22.503	11715
22.523	11669
22.543	11715
22.563	11685
22.583	11566
22.603	11486
22.623	11462
22.643	11753
22.663	11656
22.683	11623
22.703	11714
22.723	11519
22.743	11411
22.763	11533
22.783	11831
22.803	11453
22.823	11806
22.843	11686
22.863	11644
22.883	11826
22.903	11707
22.923	11632
22.943	11775
22.963	11624
22.983	11603
23.003	11735
23.023	11622
23.043	11627
23.063	11652
23.083	11707
23.103	11551
23.123	11449
23.143	11472
23.163	11680
23.183	11646
23.203	11563
23.223	11768
23.243	11624
23.263	11674
23.283	11884
23.303	11790
23.323	11704
23.343	11758
23.363	11537
23.383	11712
23.403	11530
23.423	11701
23.443	11500
23.463	11975
23.483	11783
23.503	11590
23.523	11731
23.543	11629
23.563	11546
23.583	11526
23.603	11701
23.623	11831
23.643	11496
23.663	11891
23.683	11574
23.703	11848
23.723	11712
23.743	11510
23.763	11754
23.783	11881
23.803	11802
23.823	11532
23.843	11605
23.863	11772
23.883	11618
23.903	11687
23.923	11701
23.943	11824
23.963	11822
23.983	11773
24.003	11589
24.023	11901
24.043	11715
24.063	11699
24.083	11835
24.103	11788
24.123	11918
24.143	11846
24.163	11834
24.183	11843
24.203	11713
24.223	11910
24.243	12017
24.263	11826
24.283	11941
24.303	11873
24.323	12053
24.343	11878
24.363	11785
24.383	11997
24.403	12009
24.423	11964
24.443	12416
24.463	12170
24.483	12312
24.503	12413
24.523	12186
24.543	12355
24.563	12344
24.583	12571
24.603	12610
24.623	12607
24.643	12846
24.663	12967
24.683	13122
24.703	13367
24.723	13613
24.743	13888
24.763	14245
24.783	14372
24.803	15027
24.823	15466
24.843	16323
24.863	16711
24.883	17377
24.903	17890
24.923	18127
24.943	18345
24.963	18730
24.983	18649
25.003	18094
25.023	17735
25.043	16904
25.063	16655
25.083	15638
25.103	15168
25.123	14459
25.143	14396
25.163	14078
25.183	13818
25.203	13374
25.223	13017
25.243	12877
25.263	12910
25.283	12610
25.303	12539
25.323	12492
25.343	12323
25.363	12186
25.383	12360
25.403	12346
25.423	12149
25.443	12095
25.463	12012
25.483	11984
25.503	11830
25.523	12188
25.543	12275
25.563	12161
25.583	11962
25.603	12067
25.623	12074
25.643	12139
25.663	12141
25.683	12169
25.703	12022
25.723	12059
25.743	12116
25.763	12330
25.783	12342
25.803	12274
25.823	12450
25.843	12640
25.863	12539
25.883	12806
25.903	12827
25.923	12979
25.943	13088
25.963	13156
25.983	13538
26.003	13617
26.023	14095
26.043	14109
26.063	14574
26.083	14592
26.103	15113
26.123	15492
26.143	15747
26.163	16381
26.183	16359
26.203	16155
26.223	16225
26.243	16108
26.263	15599
26.283	14988
26.303	14618
26.323	14279
26.343	13762
26.363	13774
26.383	13334
26.403	12953
26.423	12928
26.443	12651
26.463	12637
26.483	12302
26.503	12341
26.523	12426
26.543	12074
26.563	12122
26.583	12114
26.603	12049
26.623	11874
26.643	11733
26.663	11891
26.683	11852
26.703	12078
26.723	11999
26.743	11882
26.763	11907
26.783	12006
26.803	11928
26.823	11743
26.843	11796
26.863	11886
26.884	12022
26.904	11812
26.924	12086
26.944	11686
26.964	11915
26.984	11807
27.004	11871
27.024	11688
27.044	11794
27.064	11858
27.084	11746
27.104	11842
27.124	11870
27.144	11830
27.164	11814
27.184	11868
27.204	11886
27.224	12143
27.244	11971
27.264	11767
27.284	11982
27.304	11812
27.324	11655
27.344	12020
27.364	11900
27.384	11948
27.404	11802
27.424	11989
27.444	12043
27.464	11721
27.484	11870
27.504	11904
27.524	12060
27.544	11878
27.564	11767
27.584	12074
27.604	12013
27.624	12071
27.644	12165
27.664	12136
27.684	12024
27.704	12139
27.724	12025
27.744	12038
27.764	12132
27.784	12395
27.804	12335
27.824	12303
27.844	12252
27.864	12478
27.884	12555
27.904	12641
27.924	12643
27.944	12629
27.964	12568
27.984	12737
28.004	12697
28.024	13038
28.044	13067
28.064	13350
28.084	13625
28.104	13653
28.124	14173
28.144	14312
28.164	14526
28.184	14825
28.204	15424
28.224	15743
28.244	16061
28.264	16396
28.284	16187
28.304	16206
28.324	16481
28.344	16308
28.364	16348
28.384	16402
28.404	16259
28.424	16334
28.444	16366
28.464	16803
28.484	16921
28.504	17291
28.524	17948
28.544	18271
28.564	18806
28.584	19164
28.604	19949
28.624	20504
28.644	21118
28.664	21722
28.684	22589
28.704	23007
28.724	23689
28.744	24456
28.764	24111
28.784	24555
28.804	24214
28.824	23734
28.844	22690
28.864	22155
28.884	21509
28.904	20742
28.924	20007
28.944	19271
28.964	18507
28.984	17951
29.004	17654
29.024	16828
29.044	16565
29.064	16402
29.084	15870
29.104	15582
29.124	15426
29.144	15526
29.164	15181
29.184	15031
29.204	15046
29.224	14986
29.244	15106
29.264	15004
29.284	15457
29.304	15193
29.324	15560
29.344	15661
29.364	15560
29.384	15748
29.404	15853
29.424	16077
29.444	16302
29.464	16220
29.484	16407
29.504	16428
29.524	16218
29.544	16109
29.564	15902
29.584	15777
29.604	15569
29.624	15745
29.644	15186
29.664	15234
29.684	15174
29.704	15122
29.724	14963
29.744	15062
29.764	15321
29.784	15312
29.804	15464
29.824	15393
29.844	15622
29.864	15817
29.884	15909
29.904	16134
29.924	16648
29.944	17135
29.964	17878
29.984	18560
30.004	19305
30.024	20418
30.044	20945
30.064	22134
30.084	23023
30.104	23648
30.124	24021
30.144	23919
30.164	23832
30.184	23197
30.204	22748
30.224	21652
30.244	20448
30.264	19529
30.284	18281
30.304	17246
30.324	16651
30.344	15840
30.364	15319
30.384	14743
30.404	14402
30.424	13954
30.444	13882
30.464	13475
30.484	13211
30.504	13125
30.524	13083
30.544	13015
30.564	12910
30.584	12574
30.604	12381
30.624	12498
30.644	12474
30.664	12416
30.684	12312
30.704	12246
30.724	12388
30.744	12376
30.764	12337
30.784	12205
30.804	12077
30.824	12199
30.844	12138
30.864	11841
30.884	12165
30.904	11900
30.924	12187
30.944	11955
30.964	12132
30.984	12032
31.004	12016
31.024	12053
31.044	11997
31.064	12006
31.084	11885
31.104	12185
31.124	12020
31.144	11916
31.164	12010
31.184	11881
31.204	11829
31.224	12003
31.244	11893
31.264	12053
31.284	12078
31.304	11941
31.324	11947
31.344	11937
31.364	12030
31.384	11894
31.404	11826
31.424	12063
31.444	11881
31.464	11756
31.484	11776
31.504	11724
31.524	12015
31.544	11911
31.564	11928
31.584	11847
31.604	11639
31.624	11952
31.644	11906
31.664	11840
31.684	12024
31.704	11865
31.724	11832
31.744	11930
31.764	11773
31.784	11848
31.804	11931
31.824	11913
31.844	12052
31.864	11940
31.884	11870
31.904	12151
31.924	11940
31.944	11785
31.964	11769
31.984	12075
32.004	12055
32.024	11960
32.044	11986
32.064	12276
32.084	12124
32.104	11991
32.124	12115
32.144	11984
32.164	12084
32.184	12191
32.204	12080
32.224	12170
32.244	12017
32.264	11898
32.284	12277
32.304	12080
32.324	12342
32.344	12386
32.364	12276
32.384	12461
32.404	12569
32.424	12613
32.444	12413
32.464	12707
32.484	12687
32.504	12874
32.524	12498
32.544	12941
32.564	12930
32.584	12952
32.604	12782
32.624	13134
32.644	13329
32.664	13284
32.684	13420
32.704	13734
32.724	13633
32.744	13675
32.764	13924
32.784	13898
32.804	13947
32.824	13711
32.844	14227
32.864	14301
32.884	14466
32.904	14108
32.924	14738
32.944	14377
32.964	14673
32.984	14432
33.004	14335
33.024	14281
33.044	14419
33.064	14558
33.084	14263
33.104	14260
33.125	14014
33.145	13846
33.165	14261
33.185	14121
33.205	14174
33.225	13840
33.245	14056
33.265	14017
33.285	13987
33.305	13740
33.325	13930
33.345	13985
33.365	13816
33.385	13537
33.405	13752
33.425	13796
33.445	13657
33.465	13696
33.485	13406
33.505	13460
33.525	13627
33.545	13198
33.565	13260
33.585	12985
33.605	13024
33.625	12601
33.645	12712
33.665	12681
33.685	12656
33.705	12753
33.725	12161
33.745	12489
33.765	12416
33.785	12399
33.805	12169
33.825	12380
33.845	12334
33.865	12213
33.885	12071
33.905	12317
33.925	12447
33.945	12260
33.965	12133
33.985	12163
34.005	12351
34.025	12236
34.045	12069
34.065	11987
34.085	11897
34.105	12081
34.125	11987
34.145	11913
34.165	11871
34.185	11962
34.205	12006
34.225	12025
34.245	12180
34.265	11753
34.285	12078
34.305	11997
34.325	12026
34.345	11932
34.365	12069
34.385	11883
34.405	11973
34.425	12180
34.445	11845
34.465	12009
34.485	12144
34.505	11872
34.525	12025
34.545	11877
34.565	11954
34.585	12090
34.605	11961
34.625	12169
34.645	12008
34.665	12070
34.685	12162
34.705	12194
34.725	12158
34.745	12123
34.765	12325
34.785	12362
34.805	12269
34.825	12418
34.845	12266
34.865	12496
34.885	12290
34.905	12146
34.925	12501
34.945	12442
34.965	12365
34.985	12328
35.005	12566
35.025	12318
35.045	12441
35.065	12489
35.085	12477
35.105	12461
35.125	12605
35.145	12400
35.165	12716
35.185	12598
35.205	12511
35.225	12677
35.245	12816
35.265	12723
35.285	12811
35.305	12919
35.325	13083
35.345	12944
35.365	13185
35.385	13316
35.405	13223
35.425	13188
35.445	13712
35.465	13593
35.485	13673
35.505	13939
35.525	14138
35.545	14327
35.565	14368
35.585	14652
35.605	15159
35.625	15301
35.645	15717
35.665	16403
35.685	16527
35.705	17136
35.725	17459
35.745	18176
35.765	18976
35.785	19813
35.805	20718
35.825	21669
35.845	22561
35.865	23855
35.885	24958
35.905	26442
35.925	28272
35.945	29741
35.965	31160
35.985	33531
36.005	35494
36.025	37638
36.045	39461
36.065	41229
36.085	42514
36.105	43036
36.125	43132
36.145	42533
36.165	41087
36.185	39840
36.205	37798
36.225	35963
36.245	34042
36.265	32145
36.285	30465
36.305	28557
36.325	28025
36.345	26754
36.365	25769
36.385	25285
36.405	25173
36.425	25289
36.445	25361
36.465	25891
36.485	26365
36.505	27053
36.525	27798
36.545	28470
36.565	29514
36.585	29905
36.605	30347
36.625	30203
36.645	29631
36.665	29146
36.685	27532
36.705	26337
36.725	25247
36.745	23556
36.765	22406
36.785	21211
36.805	20153
36.825	18796
36.845	17928
36.865	17110
36.885	16694
36.905	16071
36.925	15907
36.945	15491
36.965	14960
36.985	14682
37.005	14357
37.025	14186
37.045	13963
37.065	13983
37.085	13811
37.105	13667
37.125	13509
37.145	13611
37.165	13457
37.185	13240
37.205	13261
37.225	13265
37.245	13263
37.265	13260
37.285	13215
37.305	13200
37.325	13123
37.345	13212
37.365	13284
37.385	13189
37.405	13296
37.425	13193
37.445	13067
37.465	13186
37.485	13261
37.505	13363
37.525	13275
37.545	13365
37.565	13193
37.585	13619
37.605	13748
37.625	13642
37.645	13705
37.665	13817
37.685	13765
37.705	13816
37.725	14073
37.745	14091
37.765	14203
37.785	14205
37.805	14259
37.825	14484
37.845	14508
37.865	15016
37.885	14886
37.905	15161
37.925	15138
37.945	15326
37.965	15418
37.985	15648
38.005	15583
38.025	15477
38.045	15612
38.065	15442
38.085	15359
38.105	15527
38.125	15611
38.145	15244
38.165	14971
38.185	14835
38.205	14683
38.225	14694
38.245	14532
38.265	14128
38.285	14014
38.305	13824
38.325	13626
38.345	13806
38.365	13613
38.385	13304
38.405	13391
38.425	13275
38.445	13193
38.465	13080
38.485	12998
38.505	12979
38.525	12835
38.545	12754
38.565	12923
38.585	12722
38.605	12739
38.625	12608
38.645	12565
38.665	12698
38.685	12645
38.705	12463
38.725	12378
38.745	12319
38.765	12475
38.785	12460
38.805	12209
38.825	12407
38.845	12403
38.865	12499
38.885	12379
38.905	12486
38.925	12412
38.945	12249
38.965	12412
38.985	12394
39.005	12150
39.025	12313
39.045	12150
39.065	12616
39.085	12395
39.105	12269
39.125	12282
39.145	12447
39.165	12415
39.185	12471
39.205	12236
39.225	12485
39.245	12480
39.265	12650
39.285	12546
39.305	12382
39.325	12582
39.345	12529
39.365	12543
39.386	12407
39.406	12673
39.426	12567
39.446	12507
39.466	12644
39.486	12334
39.506	12530
39.526	12216
39.546	12331
39.566	12481
39.586	12581
39.606	12159
39.626	12265
39.646	12300
39.666	12003
39.686	12066
39.706	12079
39.726	12083
39.746	12101
39.766	12222
39.786	12045
39.806	12045
39.826	11784
39.846	11771
39.866	12075
39.886	11963
39.906	12010
39.926	11967
39.946	11952
39.966	11919
39.986	11906
40.006	11924
40.026	11766
40.046	11960
40.066	11798
40.086	11857
40.106	11821
40.126	11949
40.146	11812
40.166	11806
40.186	11880
40.206	11748
40.226	12030
40.246	11851
40.266	11848
40.286	11991
40.306	11796
40.326	11703
40.346	11777
40.366	11618
40.386	11742
40.406	11916
40.426	11750
40.446	11763
40.466	11765
40.486	11634
40.506	11693
40.526	11585
40.546	11862
40.566	11633
40.586	11860
40.606	11901
40.626	11770
40.646	11774
40.666	11776
40.686	11905
40.706	11880
40.726	11815
40.746	11710
40.766	11681
40.786	11610
40.806	11518
40.826	11735
40.846	11698
40.866	11763
40.886	11598
40.906	11756
40.926	11861
40.946	11663
40.966	11798
40.986	11713
41.006	11854
41.026	11610
41.046	11547
41.066	11917
41.086	11681
41.106	11648
41.126	11708
41.146	11575
41.166	11572
41.186	11764
41.206	11791
41.226	11621
41.246	11661
41.266	11760
41.286	11709
41.306	11822
41.326	11737
41.346	11769
41.366	11595
41.386	11835
41.406	11973
41.426	11774
41.446	11822
41.466	11683
41.486	11696
41.506	11694
41.526	11686
41.546	11719
41.566	11704
41.586	11672
41.606	11957
41.626	11693
41.646	11657
41.666	11750
41.686	11632
41.706	11863
41.726	11802
41.746	11595
41.766	11860
41.786	11967
41.806	11561
41.826	11983
41.846	11857
41.866	11773
41.886	11811
41.906	11781
41.926	11850
41.946	11812
41.966	11943
41.986	11722
42.006	11979
42.026	12087
42.046	11930
42.066	12167
42.086	12039
42.106	12172
42.126	12284
42.146	12078
42.166	12111
42.186	12257
42.206	12166
42.226	12043
42.246	12378
42.266	12128
42.286	12240
42.306	12017
42.326	12351
42.346	12307
42.366	12119
42.386	11994
42.406	12147
42.426	12136
42.446	11913
42.466	12029
42.486	11802
42.506	12076
42.526	12142
42.546	11862
42.566	12096
42.586	11952
42.606	12058
42.626	12077
42.646	12001
42.666	11929
42.686	12089
42.706	11854
42.726	11913
42.746	11964
42.766	12008
42.786	12015
42.806	12245
42.826	12281
42.846	11965
42.866	11870
42.886	12036
42.906	12118
42.926	12112
42.946	12021
42.966	12232
42.986	12076
43.006	12004
43.026	12257
43.046	12263
43.066	12313
43.086	12315
43.106	12470
43.126	12391
43.146	12424
43.166	12290
43.186	12548
43.206	12345
43.226	12361
43.246	12617
43.266	12513
43.286	12630
43.306	12522
43.326	12773
43.346	12861
43.366	12958
43.386	12967
43.406	12994
43.426	13089
43.446	13164
43.466	13313
43.486	13065
43.506	13212
43.526	13623
43.546	13488
43.566	13770
43.586	13763
43.606	14153
43.626	14310
43.646	14426
43.666	14720
43.686	14809
43.706	14993
43.726	15306
43.746	15559
43.766	15723
43.786	16081
43.806	16660
43.826	16684
43.846	16937
43.866	17380
43.886	17826
43.906	18410
43.926	18784
43.946	18880
43.966	19196
43.986	19383
44.006	19661
44.026	19424
44.046	19358
44.066	19227
44.086	19241
44.106	18925
44.126	19020
44.146	18336
44.166	18432
44.186	17948
44.206	17785
44.226	17821
44.246	17665
44.266	17285
44.286	17267
44.306	17180
44.326	16979
44.346	16980
44.366	16899
44.386	17007
44.406	16649
44.426	16456
44.446	16891
44.466	16615
44.486	16375
44.506	16324
44.526	16315
44.546	16369
44.566	16450
44.586	16428
44.606	16275
44.626	16515
44.646	16425
44.666	16633
44.686	16385
44.706	16572
44.726	16724
44.746	16594
44.766	16889
44.786	16727
44.806	16845
44.826	17244
44.846	17165
44.866	17132
44.886	16989
44.906	17045
44.926	16766
44.946	16969
44.966	16596
